epoch,encdiff,prederr,prior_entropy,encmean,mine
0	1.4178496409537425e-05	9.670826633130977e-06	2.3008246421813965	0.0007006846717558801	-9.735425313313801e-07
50	0.0009240971218484143	9.202851530668947e-05	2.2969491481781006	0.16029552618662515	-7.301568984985352e-07
100	0.003939460419739286	0.00037231718791493523	2.288893938064575	0.6415396432081858	-1.708666483561198e-06
150	0.006708240446945031	0.0006169169306910286	2.290954113006592	0.9821257789929708	-1.5437602996826172e-05
200	0.00955954046609501	0.0008605869273499896	2.2868478298187256	1.2449859778086345	-0.00014753639698028564
250	0.012564114294946194	0.0011137034161947668	2.286864757537842	1.5386240084966023	-0.0010361770788828533
300	0.01557688151175777	0.0013642475435820718	2.2863352298736572	1.7770167589187622	-0.005898922681808472
350	0.018547684885561466	0.0016048266552388668	2.2957520484924316	2.043550650278727	-0.028187761704126995
400	0.02160497506459554	0.0018552241963334382	2.2933788299560547	2.309045394261678	-0.10042556126912434
450	0.02441710450996955	0.0020834908355027437	2.242915630340576	2.546698570251465	-0.249798983335495
500	0.02754838236918052	0.002328155484671394	2.2966489791870117	2.8181042671203613	-0.44321198264757794
550	0.030042447770635288	0.0025248760745550194	2.2966082096099854	3.074460824330648	-0.6431977947552999
600	0.03237976009647051	0.0027007428385938206	2.280092239379883	3.3078646659851074	-0.802331288655599
650	0.03415393984566132	0.002829905948601663	2.292703628540039	3.4896486600240073	-0.9025340676307678
700	0.03561140286425749	0.0029384934653838477	2.285757541656494	3.6298158168792725	-0.9802640080451965
750	0.03624971552441517	0.0029667775767544904	2.2819724082946777	3.707735776901245	-1.033989389737447
800	0.03629445160428683	0.0029465989597762623	2.2832937240600586	3.728623946507772	-1.0734663407007854
850	0.036512660793960094	0.002946941298432648	2.264496088027954	3.772477467854818	-1.098813573519389
900	0.03644217581798633	0.0029196767136454582	2.2874248027801514	3.804511864980062	-1.1188772122065227
950	0.03640390715251366	0.002896381619696816	2.1264822483062744	3.737386624018351	-1.1435752113660176
1000	0.036859711011250816	0.0029116167376438775	2.2721774578094482	3.7851524353027344	-1.145440141359965
1050	0.036126207249859967	0.002834871062077582	2.268512725830078	3.68951145807902	-1.1816309690475464
1100	0.035583605679372944	0.0027837560046464205	2.2709178924560547	3.6503562132517495	-1.18100901444753
1150	0.03503835232307514	0.002729815236913661	2.266960382461548	3.5740514596303306	-1.2253515720367432
1200	0.03456603363156319	0.002671075635589659	2.2190439701080322	3.520134210586548	-1.2516115109125774
1250	0.034488231875002384	0.0026460721467932067	2.2694718837738037	3.4900496006011963	-1.240928332010905
1300	0.0354905112956961	0.0027169511498262486	2.256744384765625	3.511253515879313	-1.2479154666264851
1350	0.03587712223331133	0.0027182731622209153	2.1775355339050293	3.59975528717041	-1.2460464636484783
1400	0.03525083481023709	0.002649331853414575	2.2350833415985107	3.507124900817871	-1.3026849031448364
1450	0.03500129903356234	0.0026313665245349207	2.208292007446289	3.451065460840861	-1.334330717722575
1500	0.03396415834625562	0.0025298109588523707	2.2464704513549805	3.3458292484283447	-1.319264014561971
1550	0.03329051875819763	0.00245571198562781	2.255826473236084	3.3658295472462973	-1.322670539220174
1600	0.032448522125681244	0.0023900048108771443	2.2273507118225098	3.262051741282145	-1.3262181679407756
1650	0.032584277292092644	0.0024021105685581765	2.1346137523651123	3.311072746912638	-1.2940425475438435
1700	0.033083388581871986	0.0024282573722302914	2.1743879318237305	3.2516911824544272	-1.2857494751612346
1750	0.032426622385780014	0.0023742453971256814	2.2506635189056396	3.2584823767344155	-1.306336522102356
1800	0.03237504605203867	0.0023492408993964395	2.174839973449707	3.447681268056234	-1.3125513792037964
1850	0.03203471625844637	0.002327587998782595	2.1563026905059814	3.3399033546447754	-1.3484692573547363
1900	0.03235691258062919	0.0023315947813292346	2.233954906463623	3.465016762415568	-1.3479953209559123
1950	0.03215004379550616	0.0023068711161613464	2.2385811805725098	3.3250906467437744	-1.441031535466512
2000	0.03134469036012888	0.002238180177907149	2.242037057876587	3.253488461176554	-1.4631983836491902
2050	0.03031471899400155	0.0021537785651162267	2.158247947692871	3.2806754112243652	-1.558297038078308
2100	0.030359167295197647	0.0021392427928124866	2.275569200515747	3.4584829807281494	-1.5154870351155598
2150	0.031736984848976135	0.0022319977482159934	2.219701051712036	3.116222302118937	-1.5863713423411052
